date,id,user.username,place,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
2021-01-12 09:13:33+00:00,1348921044912857089,moons0404,,동생이랑 샤부 https://t.co/2myrMQTRgr,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/ErhUh-VVEAAlfeY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ErhUh-VVEAAlfeY?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/ErhUh-XUUAEgBBm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ErhUh-XUUAEgBBm?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2021-01-13 03:47:38+00:00,1349201413654515712,yeni_0407,,@yu_ss27 😱 내일 샤부.. (이미시켯..,0,0,,,,Twitter for Android
2021-01-13 03:49:11+00:00,1349201803636736000,yeni_0407,,@yu_ss27 왜냐면 토일월 샤부 먹었오.,0,0,,,,Twitter for Android
2021-01-14 03:01:14+00:00,1349552123214614530,LisS2live,,샤부 https://t.co/EaGcPREdXC,7,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/ErqSfgSUwAApqBp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ErqSfgSUwAApqBp?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-01-17 13:32:45+00:00,1350798215960961031,fallen_from_gam,,샤부가 맵고칼칼하더니 무슨말이냐!,0,0,,,,Twitter Web App
2021-01-18 09:55:35+00:00,1351105950418161665,biate_ouo,,샤부도 먹고싶군0ㅅ0)+,0,0,,,,Twitter for Android
2021-01-18 12:25:12+00:00,1351143603813429250,yoyiyoyo171,,"아니 근데 진짜로, 걍 브뤄라며 둘이 샤부 먹은거 숨길 이유가 대체 무엇?🤷🏻‍♀️
사진이랑 영상은 그렇게들 찍어놓고서는 말이여? 
나는 아무리 생각해봐도 하나의 답 밖에 안 떠오르는데요?
#อิชิตันน้ําด่างxMeanPlan",6,9,,['อิชิตันน้ําด่างxMeanPlan'],,Twitter for Android
2021-01-19 03:49:03+00:00,1351376098223812608,Fewll,,"@:아 아직도 퓰님이랑 모르는 동네에서 샤부 기어이 찾아 먹은거 웃김

그치만맛잇엇어오",0,0,,,,Twitter for Android
2021-01-19 11:22:25+00:00,1351490188766183427,mieleverybl,,이거 조은 거 모냐면 파~~ 나 바베큐 머꼬싶어 샤부 머꼬싶어 이랫을거아녀(평소에 그렇게 부르니까,0,0,,,,Twitter for iPhone
2021-01-19 12:09:12+00:00,1351501965088358403,JW_LUV__,,@ZeusSsSsS__ 아 시발 미쳤냐....아 근데 샤부야 인장 전나 무섭다,0,0,,,,Twitter for iPhone
2021-01-20 05:45:19+00:00,1351767742668439555,snowman_1224_,,샤부 다이어트 https://t.co/PUZHQqHqBu,1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EsJxl-MVoAILWxL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EsJxl-MVoAILWxL?format=jpg&name=orig', altText=None)]",Twitter for iPhone
2021-01-20 09:25:34+00:00,1351823170001485825,S2hisla,,아뉘 저는 앵써와 샤부 먹고 싶어요 근데 고로롱이,0,0,,,,TweetDeck
2021-01-22 03:34:28+00:00,1352459591209029634,Zerang_,,월남쌈 샤부... 머그러옴 https://t.co/ylCnp6wmkR,5,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EsTmyglUcAMFG57?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EsTmyglUcAMFG57?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EsTm0EEVkAA3qHa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EsTm0EEVkAA3qHa?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-01-22 09:31:42+00:00,1352549492856242178,I_M22Y,,"@B_M22Y 손 놓는다. 무릎 하날 네 쇄골 중앙에 누르고 잇새에 또깍 뜯은 약병, 익히 수성앰플 빨아들이자 마자 흔적없이 녹는 주사 속 샤부. 라이터로 침 지지는 단계까지 손이 빠르다. 유리 뱉지도 않고 내려다 본다. 목줄기 가늠하고.) 왜 그렇게 울어요. 눈에 밟히게. (정맥 자리에 꽂았다. 피스톤 누른다.)",0,0,,,,Twitter for Android
2021-01-22 11:06:06+00:00,1352573246403567619,LemonWaple,,@Anor_FF14 헉 괜찮을거야 ㅠㅠ 흐엉 샤부여 ㅠㅠ,1,0,,,,Twitter for iPhone
2021-01-22 12:39:55+00:00,1352596857214537730,sarada_mvz,,편백 샤부 알라뷰,4,0,,,,Twitter for Android
2021-01-22 21:34:57+00:00,1352731503810121728,I_M22Y,,"@B_M22Y 대답도 하기 싫어? (잔웃음 흩는다. 서양에서도 기분을 오르내리는 걸로 표현한다지, 따운 계열 쟈—그 앰풀에 각성제 샤부를 녹인 걸 크럽 뒷골목에서는 발정제로 쓴댔다. 안 그래도 속효성일 약을 팔뚝도 아니고 무식하게 목에 꽂았으니 무슨 반응이 생겨도 이상할 게 없다.",0,0,,,,Twitter for Android
2021-01-22 23:08:21+00:00,1352755008450699264,acham_screen,,@Anor_FF14 앗. 샤부도...?!,1,0,,,,Twitter for Android
2021-01-23 18:06:22+00:00,1353041401047523328,reypin_s2,,@diRl5252 야채시러맨들 또 숙주만 가득넣은 ㅋ ㅋ ㅋ ㅋ ㅋ ㅠㅜㅠㅠ샤부도 먹으러가요 할일 짱많은~~!!,0,0,,,,TweetDeck
2021-01-27 15:44:42+00:00,1354455300581933058,chibi_ptt,,"@: 과제때문에 샤부는 사라지고 죽다만 남았습니다

나무~",0,0,,,,Twitter Web App
2021-01-28 18:44:09+00:00,1354862847059128322,Jingji_19,,@cvbzom_ 애기 샤부같기도하구 아주기여움... 우리애 피나지말자 샤부 피 아니면 괜찮아(?),0,0,,,,Twitter Web App
2021-01-31 10:20:31+00:00,1355823267840331787,89__night,,"사부 비스무리한 어떤 닉이라는건 늘 기억하는데
샤부인지 샤쁘인지 사뿌인지 샤뿌인지 기억이안나서
그냥 사부님이라고 하기로했어요
조상님과 사부님이라고 하면 굉장히 권위자들의 앤오놀음같아서 힙하잖아요",1,0,,,,TweetDeck
2021-02-01 08:33:57+00:00,1356158835535212547,amso_Mark_2,,@BoostQz 지영이 내일 어디간다드라 수욜 점심에 샤부 먹자,0,0,,,,Twitter for iPhone
2021-02-01 21:39:38+00:00,1356356562135117824,_hanzzan,,@_creamrol 헉 완전 반대엿꿍요 ㅋㅋㅋㅋㅋㅋㅋ 샤부샤부의 밈밈 마라탕두 샤부스럽게 드시구 계셧꿍요🥰 ㅋㅋㅋㅋㅋㅋㅋㅋ 히히 함더 생각해봐야겟네오🥰🥰 오늘은 밈밈처럼 배츄나 청경채두 좀 넣어 먹어봐야겟서용 념념🥰🥰🥰🥰🥰,0,0,,,,Twitter for iPhone
2021-02-02 19:07:44+00:00,1356680720475848706,Jingji_19,,@cvbzom_ 개웃겨 결국 지고 빡쳐서 벌떡 일어났는데(덜렁) 샤부가 후다닥 와서 데려가서 불똥피하기,0,0,,,,Twitter for Android
2021-02-02 19:10:17+00:00,1356681363345166336,Jingji_19,,@cvbzom_ 다벗은 채인데 일어나면 응... (생략) 숙소 방에 가서 기분풀기 샤부랑 찐하게 뒹굴기,0,0,,,,Twitter for Android
2021-02-03 09:19:02+00:00,1356894957609443331,Downtonriz_,,오늘은 샤부를 먹을겁니다 https://t.co/BsxUhNAbie,5,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EtSov9BVcAIZduW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EtSov9BVcAIZduW?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EtSowyCVEAApcFe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EtSowyCVEAApcFe?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-02-05 11:26:52+00:00,1357651904419926017,coolkids1994,,샤부 다 묵고 아빠가 만들어주는 죽이 제일 맛있음 사실 이걸 먹기 위해 샤부샤부를 먹는다고 해도 과언이 아니쥐,1,0,,,,Twitter for iPhone
2021-02-07 10:18:25+00:00,1358359452047400962,S2hisla,,@T_Issei_ATM 샤부를 향한 광기는 더욱 더 거세져가는데,0,0,,,,TweetDeck
2021-02-07 10:42:29+00:00,1358365510472138753,_brightwin_2g,,샤부를 먹고 싶다고...?,1,0,,,,Twitter for iPhone
2021-02-09 04:25:03+00:00,1358995300975714305,yiingnuch,,샤부의 날씨 🌧💦,0,0,,,,Twitter for iPhone
2021-02-11 10:31:30+00:00,1359812298148257795,wlals116,,샤부 https://t.co/6VXeqnyOfT,4,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Et8GEYyVoAECMtl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Et8GEYyVoAECMtl?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-02-11 20:16:23+00:00,1359959489760223237,Specialist_HS,,다른 건 모르겠는데 샤부 진짜 실망이다...,0,0,,,,Twitter Web App
2021-02-12 14:55:25+00:00,1360241102297518085,sonnet147,,@WLXLSRXD 하....................... 어바웃 샤브 가서 샤부 먹고 낮공 보고 카페 가야됨..................................,0,0,,,,Twitter Web App
2021-02-13 16:41:03+00:00,1360630075444531207,________813baby,,@shinybuttjj 위에 샤부 아래 콘이,0,0,,,,Twitter for iPhone
2021-02-13 21:20:11+00:00,1360700320704176133,LisS2live,,"샤부
샤브
샤브먹는날
신나
신나",1,0,,,,Twitter for Android
2021-02-14 07:38:55+00:00,1360856028808548352,LEON_Likes__,,@_selectbot2 샤부 닭갈비,0,0,,,,Twitter Web App
2021-02-15 16:54:49+00:00,1361358315867922434,S2b0v0b,,샤부 샤브,1,0,,,,Twitter for Android
2021-02-15 20:37:28+00:00,1361414344207003648,thinkinggthings,,"으스스하고 추운 날이라 그런지 훠궈/핫팟 너무 먹고싶다 이렇게 말하니까 더 먹고싶다,,,, 너무 야속한 코로롱,,, 스프링 샤부 못 먹은지 1년 다 되어가는뎁",8,0,,,,Twitter for Android
2021-02-15 23:53:38+00:00,1361463713052655617,cutest_bts,,@thinkinggthings 샤부 올유캔잇 이런데야?? 먹고싶당😭😭코로롱때문에 올유캔잇을 맘데로 못하는구나ㅠㅠ,1,0,,,,Twitter for iPhone
2021-02-19 16:09:36+00:00,1362796485088223232,Jingji_19,,@cvbzom_ 샤부 구속,0,0,,,,Twitter for Android
2021-02-20 13:43:09+00:00,1363122019848527873,calzaturiero,,언제 가도 대만족인 주간소바식당 산의 부타샤부 코스. 수란을 얹은 샐러드소바 (소바면은 당연히 맛있다) 에 돈까스도 너무 맛있는데 샤부까지 먹고나면 더 바랄게 없다. 따끈한 고구마소주 오유와리가 잘 어울림 https://t.co/2xT2iEtAiG,8,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EurIO8wVEAgSOSS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EurIO8wVEAgSOSS?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EurIPWqU4AEWFef?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EurIPWqU4AEWFef?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EurIPwFUYAY_pJY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EurIPwFUYAY_pJY?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EurIQGrVEAEZlYH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EurIQGrVEAEZlYH?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-02-20 16:36:04+00:00,1363165535899316224,Jingji_19,,@Konoyaro_77 샤부가 더핫한디,0,0,,,,Twitter for Android
2021-02-21 04:48:08+00:00,1363349765950345216,00Helia,,@a2tb2_2abcosC 헙쳡 헉 같이 샤부 먹구 싶다,0,0,,,,Twitter for Android
2021-02-25 06:16:03+00:00,1364821442395742211,shashakklll,,@bom_maple 샤부 차 뽑아따 널 데리러 가 (둠칫둠칫),0,0,,,,Twitter for Android
2021-02-25 09:31:22+00:00,1364870594617958404,darudaru_23,,샤부 https://t.co/fyA2nTVeBm,4,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EvD-jxrXMAM1NOi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvD-jxrXMAM1NOi?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-02-25 10:56:14+00:00,1364891950969593856,kirapikapuni,,@darudaru_23 으악 샤부 조켓다,1,0,,,,Twitter for iPhone
2021-02-26 10:55:10+00:00,1365254071620235265,sabinyeon,,@shabu_E_H 샤부ㅂ샵우,1,0,,,,Twitter for iPhone
2021-02-26 12:57:26+00:00,1365284840988315648,21STOCTAVE,,@lovemetangerine 버섯 샤부!!!! 버섯+미나리등채소+고기 샤부로 먹고 칼국수 먹고 볶음밥 멍는거!!!,0,0,,,,Twitter for iPhone
2021-02-28 06:21:31+00:00,1365909980650430475,shapu_oc,,"샤부모닝
샤부는 몸이좋지않아요",1,0,,,,Twitter for Android
2021-03-02 08:08:49+00:00,1366661758232842242,gggggulbi,,@gana0_7 가나님 집에 갈래요... 샤부,0,0,,,,Twitter for Android
2021-03-02 14:17:05+00:00,1366754436563886086,Sims_kejagger,,"Ke**ang붐은온다 가족
고양이는 사랑스러운 생물입니다... 당연히 그렇고 말고요! 어쩌면 푸들이나 호랑이도 그만큼 사랑스러울 수 있습미다. 이것도 물론... 당연히 그렇고 말고요! 샤부는 고양이 토메를 누구보다 사랑합니다. 세 번 말하면 입만 아프지만, 당연히 그렇고 말고요! https://t.co/Bse7JZkKM5",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Evev6UeVkAAb8yE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Evev6UeVkAAb8yE?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-03-02 14:17:08+00:00,1366754447762751497,Sims_kejagger,,"가족 구성원: 샤부, 토메
샤부: 큐레이터/수집가, 개 애호가, 예술 애호가, 책벌레
토메: 아메리칸 숏헤어/냉담함, 영리함, 상냥함 https://t.co/tzJGGqq7hj",1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Evev7JvVkAMlstk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Evev7JvVkAMlstk?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Evev7TuVkAISAud?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Evev7TuVkAISAud?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-03-03 13:23:31+00:00,1367103343512801282,0722_0811,,"집에서 먹은 월남쌈!!!
역시 월남쌈은 샤부랑 같이 먹어야..ㅠ https://t.co/QsaIvhQGNO",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EvjtPtXVcAI94ek?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvjtPtXVcAI94ek?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-03-04 09:01:33+00:00,1367399807606657024,pceee0910,,@__zeesaint 그렇게 좋아하는 샤부 먹어라ㅠㅠ,0,0,,,,Twitter Web App
2021-03-04 09:05:02+00:00,1367400684841103362,PPN_Mean,,@pceee0910 샤부 좋다ㅠㅠ 샤부 먹는거 인증 좀 해주라 우리 궁금하다.....,0,0,,,,Twitter for Android
2021-03-04 09:34:06+00:00,1367407998868488192,PPN_Mean,,@AschereB @pceee0910 그쵸 살살ㅠㅠ 샤부 딱이네여ㅠㅠ 엉엉ㅜㅜ 역시 밥 걱정하는 까올리팬들ㅋㅋㅋㅋ 밥밥 우리바다 밥ㅠㅠ,1,0,,,,Twitter for Android
2021-03-06 04:33:09+00:00,1368057038329106433,_CUTEHUUDCROP,,샤부 https://t.co/NhqFlHF3Qe,1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EvxQngGVgAIntmr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EvxQngGVgAIntmr?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-03-06 04:48:51+00:00,1368060988382048263,hyoma9e,,아침 샤부샤부 점심 샤부샤부 저녁도 샤부 먹을거임,6,0,,,,Twitter Web App
2021-03-06 04:49:49+00:00,1368061229541953542,hyoma9e,,@PARK__U 웃기다 근데 샤부 넘 맛있음&lt;ㅉㄴ,0,0,,,,Twitter Web App
2021-03-06 12:16:20+00:00,1368173599580946441,91WSSTT,,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 정말 더큰 대한민국이구나 싶…
● 샤부님...나만그래요...?…
● 뭐가 하지마악!!!!!!!저…
● 샤부야 밍키 데이트 했나봐 …
#질문상자 #익명질문모집중

https://t.co/dDjSwAxgVJ",0,0,,"['질문상자', '익명질문모집중']",,Peing
2021-03-08 04:07:31+00:00,1368775362163871746,91WSSTT,,"그스비는... 많이 아프다 후유증 좀 세서
맘 아픈 샤부는 일주일 내내 힘들었어요",1,0,,,,Twitter for iPhone
2021-03-08 11:23:52+00:00,1368885172989353987,91WSSTT,,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 아ㅠㅠㅜ 텍파를 모르는 건 …
● 샤부니....저 이젠 쪼까 …
● 안녕하세요
그스비 이후로 너…
● 전..이혼 밍키가 너무 좋아…
#질문상자 #익명질문모집중

https://t.co/dDjSwAfFx9",0,0,,"['질문상자', '익명질문모집중']",,Peing
2021-03-08 13:42:48+00:00,1368920136346791940,NOwer309,,@romine_pt @cavarlyhere 제가 얼마전 마라를 먹었으니 샤부로 가죠,1,0,,,,Twitter for Android
2021-03-08 14:08:30+00:00,1368926602139111426,nagichew88,,"너네 조 뒤에서 샤부 돌린다며. 그거 중간에 한국으로 흘리고 있는 거 너 아냐? 아니이...같이 재미 좀 보자는 거지 내 얘긴...
충실하게 언더커버짓 하면서 쥬니 들쑤시는데 정말 꿈쩍도 안 함...홋치쿤 휴대전화에는 왠지 쥰쥰♡ 하고 하트 콕 붙여 닭살 돋는 이름으로 저장해놨을 것 같어",0,0,,,,Twitter for iPhone
2021-03-09 09:23:21+00:00,1369217231641448450,Rang_re__,,샤부 https://t.co/Q0d2O5Uug8,1,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EwBvz7jVoAIL5j9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EwBvz7jVoAIL5j9?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-03-12 06:01:52+00:00,1370253691496718339,R45P83RRY__,,근데 샤부도 먹고싶고.... 고민,0,0,,,,Twitter for iPhone
2021-03-12 13:43:52+00:00,1370369955288346628,lume_TP,,샤부ㅠ샤부,0,0,,,,Twitter Web App
2021-03-13 05:52:46+00:00,1370613787145891840,Nihon5Keiko,,@jjing_sewing 저는 드라이 너무 싫어해서 안해요 ㅋㅋ 머리가 짧기도 하고. 팔이 아파서 못해요 체력거지 ㅋㅋㅋ. 체력을 키웁시다 일단. 소고기 샤부샤부용 쟁여놓고 매 끼 몇장씩 샤부해서 초간장 찍어먹고 마늘버터에 지져먹고 라면에도 넣어먹고 매일 드세용 😅,0,0,,,,Twitter for Android
2021-03-14 10:44:14+00:00,1371049523926114305,91WSSTT,,정신차려 샤부,0,0,,,,Twitter for iPhone
2021-03-14 11:09:21+00:00,1371055848416366595,91WSSTT,,@mbom948 샤부 맘 여려요...,1,0,,,,Twitter for iPhone
2021-03-15 06:45:44+00:00,1371351893801246722,NB12200512,,☀️저 뭐 먹고 있냐구요? 샤부샤부 먹고 있어요. 돼지고기 샤부 (뇸뇸),16,7,,,,Twitter for iPhone
2021-03-15 08:41:15+00:00,1371380964815872000,91WSSTT,,샤부.. 연구소... 밍키를 대상으로 한.. 연구 결과,0,0,,,,Twitter for iPhone
2021-03-15 13:13:25+00:00,1371449455065460738,Ankhmemiphis,,일단 반은 넣고 끓이고 반은 샤부해 맛이 달러,0,0,,,,Twitter for iPhone
2021-03-17 08:23:42+00:00,1372101322124660738,Lee_bl_luv,,노란간판 대형마트 신선코너에서 쭈구미샀는데..냄새..헐..환불은 받지만서도..기분이 참..집앞에가서 살인있는거 사왔다👍 오늘 저녁은 쭈꾸미 소고기 샤부❤ https://t.co/HMINjNsJQh,19,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ewqu3tyUUAEk_73?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ewqu3tyUUAEk_73?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Ewqu4VIU8AkNAfQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ewqu4VIU8AkNAfQ?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-03-18 08:36:41+00:00,1372466980360351747,seojok,,나 부실장 됏다고 샤부 머그러 감,0,0,,,,Twitter for iPhone
2021-03-19 02:43:16+00:00,1372740428051722241,belovedBTS_0613,,"@0707qwer 누워서 메뉴 생각하다가 오늘 고기 슬라이서 질렀어요. 그거 오면 샤부 샤부랑 쌀국수 해 먹을 생각에 씨익 웃다가 먹는거에 너무 목숨거나 싶은 생각에 현타가...😅
ㅋㄹㄴ 덕분에 외식을 안하니 집에서 모든 걸 해결하게 되네요.",1,0,,,,Twitter Web App
2021-03-19 04:47:22+00:00,1372771657652133892,kkamka00,,"@shapu_angry ( 펑 터지는 안경 풍선 )
우는 샤부
하지만 또 안경 풍선을 꺼내든다
풍선에다가 안경 그려씌워놓는 캐 샤부",0,0,,,,Twitter for Android
2021-03-20 03:03:38+00:00,1373107940773666822,CUTEbunnyLOVELY,,@crochet_tea 샤부샤부 밀키트 말고도 주변 마트에서 버섯이나 알배추 사다가 물 보충해주고 무한 샤부 끓여먹어도 ㄱㅊ음,0,0,,,,Twitter for Android
2021-03-20 08:34:27+00:00,1373191194084188167,anum911,,샤부 샤부 https://t.co/qrBeApqn0y,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ew6N1LiVIAAQ4tz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ew6N1LiVIAAQ4tz?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Ew6OG0QU8AA9r7K?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ew6OG0QU8AA9r7K?format=jpg&name=orig', altText=None)]",Twitter for Android
2021-03-20 09:42:07+00:00,1373208222798999553,kitschmay,,"쭈꾸미 샤부!!!!!!!알배추와 느타리 나중에 더 넣은 봄시금치 미나리...입가심은 만두
튼튼한 돼지의 길은 가깝네 https://t.co/0xBODb9vE9",0,0,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1373208185641705473/pu/img/KfoABajZjPCi27s0.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1373208185641705473/pu/vid/640x360/iq5J3_CfN3hyLUql.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1373208185641705473/pu/pl/E3mVe-yo9PdyFlrK.m3u8?tag=12', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1373208185641705473/pu/vid/1280x720/RNdbueuuoFeAPBkS.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1373208185641705473/pu/vid/480x270/QdDaHIJ-NfnW59P_.mp4?tag=12', contentType='video/mp4', bitrate=256000)], duration=17.632, views=24, altText=None)]",Twitter for iPhone
2021-03-20 09:53:37+00:00,1373211116717838338,meisleu,,"샤부에 진심인 자...
샤부샤부만 먹으면 진짜 배 터질 때까지 먹음
당연함",0,0,,,,Twitter for iPhone
2021-03-20 15:44:05+00:00,1373299312646529028,xiaoxiao1570,,"하... 오늘친구들이 갑자기 샤부는 예쁜여자 참좋아해 이래서 3초간뇌정지옴
레즈조심해야겟다^^",0,0,,,,Twitter for iPhone
2021-03-20 18:31:34+00:00,1373341461291311107,91WSSTT,,@keybiya 바부 샤부,0,0,,,,Twitter Web App
2021-03-23 14:31:48+00:00,1374368287480451081,emotionalsos1,,"@y0y0_18 ㅋㅋㅋ ㅋ ㅋ ㅋ 앞으로도 샤부 자주먹어서
귀여움애정진하도록 하갰읍니다
척척척",0,0,,,,Twitter for Android
2021-03-24 14:03:50+00:00,1374723634225324038,Dalbam_YGO,,"내일도 샤부 샐러드 먹긴 그런디
흠...🤔",0,0,,,,Twitter for Android
