,type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
0,LSD,엘에스디,2021-01-01 07:28:03+00:00,1.344908230405722e+18,sorrowslow,deepgreen,,대한민국,"졸피뎀 그것때문이라고??
홍종욱딸래미는 엘에스디 밀반입에 집유 때렸으면서🤬🖕
졸피뎀에 검찰수사라,,밀반입이면 흠~😑
졸피뎀 몇 년전만 해도 온갖 동네병원에서 다처방해줌. 그렇다고 잘했다는건 아니지만😞
중독이 무섭지 그래도 졸피뎀은 금연보다 백배는 쉬워요 수면장애 기타등등 잘 극복하길",0,0,,,,Twitter for iPhone
1,LSD,엘에스디,2021-01-07 05:22:53+00:00,1.3470510573696e+18,satanicfilly,🕯콜라보 배포중🕯얼듀,,🏳️‍⚧️ She/Her ,"핑크엘에스디 드럼, 베이스까지 그릴 예정",0,0,,,,Twitter for Android
2,LSD,엘에스디,2021-01-17 13:16:48+00:00,1.350794200388825e+18,WTPebble,돌돌,,집,"@2ftt0614 보통은 사람이 엘에스디를 빨아묵지 않나요
이 앨에스디는 도트를 빨아먹습니다",0,0,,,,Twitter for iPhone
3,LSD,엘에스디,2021-01-17 13:17:29+00:00,1.350794372023894e+18,2ftt0614,러닝 중에 성사된 2ftt!!,,dldpvm614은하 xlxl행성 거주 중,"@보통은 사람이 엘에스디를 빨아묵지 않나요
이 앨에스디는 도트를 빨아먹습니다

뼙다회쨩 빨아묵을 사람",0,0,,,,Twitter for Android
4,LSD,엘에스디,2021-01-19 14:24:07+00:00,1.3515359176688435e+18,color8838,정모미,,call もみ,"사실 과학교과서에 나오는 한페이지가 온통 새까맣고 행성들만 뙇뙇있는거 보면 좀 묘하게 긴장되고 무섭더라 하지만 일부러 찾아보게됨 마치 괜히 엘에스ㄷㅣ게임을 찾아보는것처럼
스릴의 일종같음",1,0,,,,Twitter Web App
5,LSD,엘에스디,2021-01-22 12:14:15+00:00,1.352590397495677e+18,BoraBrown5,Bora Brown,,,"오방
배드트립
액상허브
고기소량입고
엘에스디

텔레그램 gbl42
고블린입니다

밤술에 다 잇습니다 안전거래 라이브인증",0,0,,,,Twitter Web App
6,LSD,엘에스디,2021-01-25 09:06:09+00:00,1.3536302260355768e+18,ElizabethGietz3,안전한 좌표 바로 발급 사칭조심,,,"엘에스디지속시간
배드트립
푸른술
케이삽니다

텔레 : nursejoy421

사기안당하는방법! 실시간물건인증 못해주면 백프로사기. https://t.co/AJw5d9wX9P",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EskPfPHU4AInXlp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EskPfPHU4AInXlp?format=jpg&name=orig', altText=None)]",Twitter Web App
7,LSD,엘에스디,2021-01-27 15:44:03+00:00,1.3544551340135465e+18,iv_viviane,ㅌㄹ maojju,,,"옾화 엘에스디
cocaine 쿠쉬
CBD 도리도리팔아요

서울 경기권 최상퀄리티 대마 판매 합니다.
사칭조심 ㅡㅡ 아디정확히보고 문의해라 맞고 괜히 ㅈㄹ 하지말고

트위터 제 프로필 소개에 채널링크 있어요 https://t.co/b5Wc6jsvCb",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/Esv9v5tVcAYf4WH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Esv9v5tVcAYf4WH?format=jpg&name=orig', altText=None)]",Twitter Web App
8,LSD,엘에스디,2021-02-01 14:52:45+00:00,1.3562541657359278e+18,_Jungsu156,🌸🖤✦ . ˖ ͘ ⭑ ֺ ๋🤍🌸,,I. @OOMW_CMS ⟡ H. ଳ,"아,,,,컴연열기도.ㅈㄴ귀찬다커미션받습니다디엠주세요
신뢰입니다엘에스디두흉반전신고르시면받은만큼어쩌구
믿든지말든지아무튼받습니다
ㄳ합니다",1,0,,,,Twitter Web App
9,LSD,엘에스디,2021-02-05 15:22:09+00:00,1.3577111157030994e+18,uiku_02,이쿠,,H-트레틀 사용,"걍 내가 자캐들 반응 보고싶어서 그린 만화.. 엘디는 귀찮아서 엘에스디로 그림

만약 보신다면.. 좀 쿠소함 주의하셔야할듯ㅋㅋ https://t.co/1091owLpj8",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EtePA0sVkAEwheo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EtePA0sVkAEwheo?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EtePB9xVoAYwimu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EtePB9xVoAYwimu?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EtePC_cVcAEhDUF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EtePC_cVcAEhDUF?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EtePEDBUcAM6AlX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EtePEDBUcAM6AlX?format=jpg&name=orig', altText=None)]",Twitter for Android
10,LSD,엘에스디,2021-02-13 16:39:21+00:00,1.360629647646466e+18,guamoripotaku,🌟명예 파렴치한관계성콜렉터,,ing.. 스쿨리더 낙엽대 유원 자꾸자꾸,"나...
엘에스디밖에효능몰랏어",0,0,,,,Twitter for iPhone
11,LSD,엘에스디,2021-02-18 11:32:12+00:00,1.3623642896259072e+18,CREEN_17,|암요한실장plz|,,nick: 크륜,와 엘에스디 에어팟케이스...............완전예뻐요ㅜ,0,0,,,,Twitter for iPhone
12,LSD,엘에스디,2021-02-19 17:50:02+00:00,1.3628217621913969e+18,a_morfa_ti,팟이…,,,"@Legend_Knit 그러니까 약간..
엘에스디체험 이런거라는 뜻이죠",0,0,,,,Twitter for iPhone
13,LSD,엘에스디,2021-02-20 00:02:48+00:00,1.3629155697673871e+18,VirgoSpica_,종말🌠,,pale blue eyes,버킷리스트 중 하나가 사이키델릭의 시작을 만든 엘에스디 빨아보는 거였는데 지금은 아님,0,0,,,,Twitter for Android
14,,,2021-03-06 14:57:45+00:00,1.36821e+18,gije_cho,조기제,,대한민국 서울,ボ[카카오톡 + EHKT ]15 빻은 깨 ∩ 떨 먹고 3시 넘어서 ロ 작대기 소스를 만들었는데 ヮ 발정제 후추를 더 넣어주면 ワ 구입 김치 겉잎으로 꽁치 한토막을 ョ 구매 오리는 와인숙성훈제오리더라고요 ワ 대마초 한식 이탈리아 스페인 태국 요리의 ミ 캔디 가능하다니 실화인가요 ⌒ 대마 ボ,0,0,,,,Twitter Web App
15,,,2021-03-12 14:39:17+00:00,1.37038e+18,Q54tEl2QSMCVIOI,성빙,,,ヨ[카카오톡 + EHKT ]살아온 나의 노력이 フ 떨 정확한 재료의 ペ 작대기 완벽하게 적응이 ∩ 발정제 ② 넣고 골고루 ! #아이스 한국 야쿠르트 하이프레시 밀키트 ∨ #작대기 두부김치해야겠어요 ' 대마초 * 캔디 여유롭게 만들어 보세요 ホ 대마 ヨ https://t.co/mLWAKrHpXH,0,0,,"['아이스', '작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/EwSU5EjVgAEq1gu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EwSU5EjVgAEq1gu?format=jpg&name=orig', altText=None)]",Twitter Web App
16,LSD,엘에스디,2021-03-13 11:11:27+00:00,1.3706939878293586e+18,kkkoongya,쿵야,,인장 인망님!!,엘에스디에서 받은고 &gt;.&lt; https://t.co/gXhwKFWTLZ,2,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EwWu6GyVEAAoTAe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EwWu6GyVEAAoTAe?format=jpg&name=orig', altText=None)]",Twitter for iPhone
17,LSD,엘에스디,2021-03-18 17:48:11+00:00,1.3726057696657613e+18,CCCB971003_,삼찬E,,,"@gabin_straykids 헐,
헐,
그게그거엿어요??
저는엘에스디 피처링시아길래
우와그랫군요",0,0,,,,Twitter for iPad
18,LSD,엘에스디,2021-03-23 12:47:46+00:00,1.374342106605445e+18,momoland___jane,momoland__jane,,Republic of Korea,"2. 얼킨 서울패션위크 디지털 패션위크 영상을 시청한 후 폴라로이드 사진을 소장하고 싶은 셀러브리티의 영상 장면을 캡쳐한다.
3. 영상 캡쳐 이미지와 함께 아래 해시 태그를 추가하여 인스타그램에 게시한다.

#ulkin #lsdcollection #얼킨 #엘에스디
* 이벤트 기간: 3/23 - 3/25",0,0,,"['ulkin', 'lsdcollection', '얼킨', '엘에스디']",,Twitter Web App
19,LSD,엘에스디,2021-03-23 12:50:32+00:00,1.3743428023733699e+18,momoland___jane,momoland__jane,,Republic of Korea,#seoulfashionweekfw2021 #2021fw서울패션위크 #sfw2021fw #digitalfashionshow #서울컬렉션 #seoulcollection #국립중앙박물관 #nationalmuseumofkorea #nmk #ulkin #lsdcollection #얼킨 #엘에스디 #서울패션위크,0,0,,"['seoulfashionweekfw2021', '2021fw서울패션위크', 'sfw2021fw', 'digitalfashionshow', '서울컬렉션', 'seoulcollection', '국립중앙박물관', 'nationalmuseumofkorea', 'nmk', 'ulkin', 'lsdcollection', '얼킨', '엘에스디', '서울패션위크']",,Twitter Web App
20,LSD,엘에스디,2021-03-25 14:04:26+00:00,1.375086175858344e+18,TripleSide_HG,아이루☂アイル🌸4月30日春音,,,@s_aroooo 엘에스디빨아보고싶다,0,0,,,,Twitter for Android
21,LSD,엘에스디,2021-03-27 13:45:49+00:00,1.375806263737471e+18,m00nplam,생문ㅎㅎ,,지옥불,"@Sympathy_4 님미첫죠그냥
엘에스디한거아님?뱉어",0,0,,,,Twitter for Android
22,LSD,엘에스디,2021-03-27 13:46:45+00:00,1.3758064997593948e+18,m00nplam,생문ㅎㅎ,,지옥불,@Sympathy_4 아씨발 로키가 중2때 역사시간에엘에스디첨햇다고 나한테고백햇던거생각남,0,0,,,,Twitter for Android
23,LSD,엘에스디,2021-04-03 17:24:48+00:00,1.378398088704893e+18,real_sayak7,친근,,포스타입,"근데 진짜 비엘에스디는 뭔데요
바벨은 성경에서라도 따왔다 치지
저건 아무리 들어도 비엘드씨처럼 들린다고요",4,0,,,,Twitter for iPhone
24,LSD,엘에스디,2021-04-04 02:08:41+00:00,1.3785299301205565e+18,m00nplam,생문ㅎㅎ,,지옥불,외국애들이랑 친해지면 회화 배울 줄 알앗는데 걔가 1학년 역사시간에 엘에스디 처음한거나 알게 됨 악틱몽키즈같음 이새끼 취했을때만 연락함 Dude I'm so HIGH XD 이지랄 그리고 고양이 얘기밖에 안함 쏘뻑킹큩암다잉 이런말밖에 못함,1,0,,,,Twitter for Android
25,LSD,엘에스디,2021-04-05 04:11:41+00:00,1.3789232717693215e+18,needtodosomthin,아사직전의말랑이,,팬텀싱어,시아좋아. 엘에스디좋아.,1,0,,,,Twitter for iPhone
26,LSD,엘에스디,2021-04-06 04:14:44+00:00,1.3792864270709187e+18,immangnani,나니,,톡톡 쏘는 이 버블이 bubbly,@real_sayak7 어 근데 비엘에스디는 피토하는 화학약품 아니에여? 마약은 rdu900으로 알고있는데(아닐지도,0,0,,,,Twitter Web App
27,LSD,엘에스디,2021-04-11 01:26:08+00:00,1.3810559337913958e+18,immangnani,나니,,톡톡 쏘는 이 버블이 bubbly,아 취한 한석이 너무 귀엽다 그장면만 몇번 본듯 혀꼬부라져서 알디유나인디~ 비엘에스디~ 마이 바벨타월~ 그리고 갤러리에 숨겨둔 마이머니! 존나 귀여움... 거기다 헤헹ㅎ 나만 몰랏네ㅎ 하는거 화룡점정....,0,0,,,,Twitter Web App
28,LSD,엘에스디,2021-04-11 06:48:38+00:00,1.3811370971347313e+18,omottomotto,똠숙찌,,자씹의 축복이 끝이 없다,아하 엘에스디인줄,0,0,,,,Twitter for iPhone
29,LSD,엘에스디,2021-05-07 15:34:12+00:00,1.390691445040812e+18,extraA_nocpno,엑스트라A,,인장 염건님,디엠티디엠티.ㅡ.디엠티디엠티 두디두디엡티 엘에스디투디엠티,0,0,,,,Twitter for Android
30,LSD,엘에스디,2021-05-19 13:07:24+00:00,1.3950031554069996e+18,shead_game,SH2하는 루스,,대한민국 경기도,이게 엘에스디까지 가더니 기어코 MK울트라 실험 얘기까지 가넹ㅋㅋ,1,0,,,,Twitter for Android
31,LSD,엘에스디,2021-05-21 14:53:33+00:00,1.3957546446310318e+18,saltcotton,소금솜,,,아놔 그래 괜히 60년대가 아니지 ㅋㅋㅋㅋ 머큐시오가 엘에스디 꺼냄 ㅠ 근데 티볼트는 하기 싫대 저번 경험이 너무 끔찍했대 30분동안 고대 로마 경기장에서 사자한테 산채로 뜯어먹히는 환각을 겪엌ㅅ대 ㅠㅠㅋㅋㅋㅋㅋㅋㅋ,1,0,,,,Twitter Web App
32,LSD,엘에스디,2021-05-23 16:45:41+00:00,1.3965076383854428e+18,mptylover,짝이,,,나엘에스디해보고싶어,0,0,,,,Twitter for iPhone
33,LSD,엘에스디,2021-05-25 16:31:55+00:00,1.3972289506409062e+18,tehebeB_,먐먐,,성인밀프큐프🎁🐿,"고양이꼬순내,, 엘에스디보다 강력한 중독성",1,0,,,,Twitter for iPhone
34,LSD,엘에스디,2021-06-15 06:54:33+00:00,1.4046937960344658e+18,Alma01910408,애니프사,,잘안들어와요,"Drug입미다...느낌이약간
엘에스디떠오르기도하고",0,0,,,,Twitter for Android
35,LSD,엘에스디,2021-06-15 15:42:33+00:00,1.4048266713629655e+18,japotiicaaba,겨랑이,,정툥부릉회,엘에스디..컨샙을 해주어,1,0,,,,Twitter for iPhone
36,LSD,엘에스디,2021-06-19 09:20:15+00:00,1.406180013691474e+18,nutpineofhorror,봇짐더락,,,"내귀에 엘에스디

꿀처럼 달콤해니",0,0,,,,Twitter for Android
37,LSD,엘에스디,2021-06-20 09:08:47+00:00,1.4065395176542986e+18,mcrsaja,🦁LI-ON🐾,,,@rusritt 이중에 제가 알아보는건 엑스타시랑 엘에스디 코카in 헤로in 암페타민 알콜밖에 없습니다,1,0,,,,Twitter for Android
38,LSD,엘에스디,2021-07-16 08:51:05+00:00,1.4159571447807672e+18,shrimplee_404,이새우,,,"근데진쟈커미션열고싶어
후레상시엘에스디두상부터반신까지만받기",1,0,,,,Twitter for Android
39,LSD,엘에스디,2021-07-18 02:49:22+00:00,1.4165908924717507e+18,samutquite,머뭇,,,아 ㅅㅂ.. 나 작년인가 엘에스디 관련 다큐 봤는데 너무 그 다큐에서 엘에스디 찬양하고있어서 좀 솔깃해짐,2,0,,,,Twitter Web App
40,LSD,엘에스디,2021-08-04 11:29:07+00:00,1.4228822853055365e+18,jmyundev,노이🖥 / Jongmin Yun,,일본,햇님 (엘에스디) LP도 살까 9월 배송 예정이라는데... https://t.co/appKMEUL09,0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/E78X4thVgAQImD2?format=png&name=small', fullUrl='https://pbs.twimg.com/media/E78X4thVgAQImD2?format=png&name=orig', altText=None)]",Twitter Web App
41,LSD,엘에스디,2021-08-07 12:50:26+00:00,1.4239899114896384e+18,NYPD__000,피디,,,"근데진짜 끝내주게하고올것같긴해
마리화나필로폰메스엘에스디
끝장나게 잡아옴
근데,
문제는,
지가 그 앞에서 침 질질 흘리는거 뜯어말려줄 파트너 있어야함.",2,0,,,,Twitter for iPhone
42,LSD,엘에스디,2021-08-08 13:03:11+00:00,1.4243555114203423e+18,yagu_gong,⚾️YAGUGONG⚾️,,20↑ 鳴御,시작한 노래는 엘에스디의 Angel in Your Eyes,1,1,,,,Twitter for iPhone
43,LSD,엘에스디,2021-08-10 04:14:44+00:00,1.4249472958674452e+18,1rQUFtibz1UeKH9,름,,,@alente_01 헐 저 엘에스디 좋아하는거 어떻게 아시고...(*☻-☻*) 최고에요!!!,1,0,,,,Twitter for iPhone
44,LSD,엘에스디,2021-08-30 15:45:33+00:00,1.4323689037122396e+18,_Itsjustfine,메인트봐주세여,,12월까지 잘 못 와여…,엘에스디앤더서치포갓 너무좋아••• ㅠ 보컬 분 목소리가 넘 취향인데••• 기타도 넘 좋고… 그냥 전체적으로 너무좋다,0,0,,,,Twitter for iPhone
45,LSD,엘에스디,2021-09-06 06:40:22+00:00,1.4347684203529175e+18,Pi_papapapa,π,,위치,@doesorux 뭔가 엘에스디 게임에 나올법하네요,0,0,,,,Twitter for iPhone
46,LSD,엘에스디,2021-09-30 08:17:36+00:00,1.4434901963647918e+18,mudaed,최악돼지,,,"마약은 별로 해보고싶은 생각도 안들어
이미 개상블십타즈라는 게임을 해서 그런걸수도 잇긴함 엘에스디 한장에 20만우ㅜㄴ? 20만원이면 스카유트티켓 100장넘는데 개손해죠 ㅋㅋ",3,0,,,,Twitter for iPhone
47,LSD,엘에스디,2021-10-06 11:10:00+00:00,1.4457079092754227e+18,wikitree,위키트리 WIKITREE,,대한민국 서울,"""중학생 때부터 엘에스디와 엑스터시, 코카인 등을 했다"" (윤병호) https://t.co/hgr5oIxXHc #윤병호 #래퍼불리 #고등래퍼쇼미더머니",1,1,,"['윤병호', '래퍼불리', '고등래퍼쇼미더머니']",,[위키트리] 소셜뉴스
48,LSD,엘에스디,2021-10-09 15:44:56+00:00,1.446864261980967e+18,L_5_D,🍸 L S D 🍸,,,"엘에스디님 뭔가 어비스랑겹쳐뵤이는듯한

저는 사실 어비스엿던걸가요? 이런 (ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ)",1,0,,,,Twitter for Android
49,LSD,엘에스디,2021-10-11 18:21:36+00:00,1.447628465428058e+18,Planet0259,Planet 0259s-,,당신과 -16시간의 차이,페잌마미 저년은 왜 저 모양이야? 엘에스디를 좀 끊어라 효희야.,0,0,,,,Twitter for iPhone
50,LSD,엘에스디,2021-10-14 12:17:23+00:00,1.4486239692973097e+18,kwjcloset,KIM WOOJIN CLOSET,,wooTopia,"📝: 김우진을 옷으로 선택해주셔서 감사합니다. 미래에 행운을 빌어요! Cubs will support Woojin &amp; Ul:kin!  #ulkin #lsdcollection #얼킨 #엘에스디 #seoulfashionweek #서울패션위크 #SFW #얼킨이벤트 #김우진_서울패션위크
#KimWoojinAtSeoulFashionWeek
@woooojinn @ULKINOFFICIAL @10x_ent https://t.co/I1w0hupmYW",37,11,,"['ulkin', 'lsdcollection', '얼킨', '엘에스디', 'seoulfashionweek', '서울패션위크', 'SFW', '얼킨이벤트', '김우진_서울패션위크', 'KimWoojinAtSeoulFashionWeek']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1448623819468394505/pu/img/hOHY3p0OejVoeOjc.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1448623819468394505/pu/pl/NtWVCcYctVVpCG11.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1448623819468394505/pu/vid/480x270/Nu3nf4fwZAnVfMK9.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1448623819468394505/pu/vid/640x360/5w_QBSHR5E-E5Zvb.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1448623819468394505/pu/vid/1280x720/ZwrjaHMM7XqGEZon.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=10.218, views=246, altText=None)]",Twitter for Android
51,LSD,엘에스디,2021-10-14 12:21:06+00:00,1.4486249045391892e+18,bluexwo,♡ in the end-woojin,,,"@woojinaxy 😍🥰#lsdcollection #얼킨 #엘에스디 #seoulfashionweek #서울패션위크 #SFW #얼킨이벤트 #김우진_서울패션위크
#KimWoojinAtSeoulFashionWeek",0,0,,"['lsdcollection', '얼킨', '엘에스디', 'seoulfashionweek', '서울패션위크', 'SFW', '얼킨이벤트', '김우진_서울패션위크', 'KimWoojinAtSeoulFashionWeek']",,Twitter Web App
52,LSD,엘에스디,2021-10-26 00:18:13+00:00,1.4527916415221432e+18,BINZZANG_OTLOVE,빈,,인장 수로롱 커미션ㅣ헤더 서영님 커미션ㅣ,@a_lsd_k 에이짝엘에스디짝케이,0,0,,,,Twitter for Android
53,LSD,엘에스디,2021-11-07 03:04:24+00:00,1.4571821181156147e+18,lanadelreie,빵이오헤드,,,오늘부터 모닝커피대신 모닝 엘에스디 모닝대마로 하루를 시작해야겠다 https://t.co/rn6sstFWmP,7,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FDjzZxUagAA5T7S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FDjzZxUagAA5T7S?format=jpg&name=orig', altText=None)]",Twitter for iPhone
54,LSD,엘에스디,2021-11-12 05:48:26+00:00,1.4590353360639304e+18,lanadelreie,빵이오헤드,,,저도 할로윈 사탕 만들때 엘에스디 넣으니까 먹엇을때 기분이 좋아지더라고요...,2,8,,,,Twitter for iPhone
55,LSD,엘에스디,2021-11-12 06:33:48+00:00,1.4590467551236628e+18,IkatheWhiteCat,Kai official ,,,"요즘 많은 밀키트에 들어가는 다양한 종류의 엘에스디들도 부정적으로 볼게 아니라, 음식의 맛을 풍부하게 하는 역할로서 봐야 한다구 생각해요!",1,2,,,,Twitter for iPhone
56,LSD,엘에스디,2021-11-16 15:32:13+00:00,1.4606318036816445e+18,99uan9,꽝,,,짝짝엘에스디,0,0,,,,Twitter for iPhone
57,LSD,엘에스디,2021-11-22 16:33:20+00:00,1.4628215100082504e+18,5reNoIHbA10OZuM,묵허/黙虚,,자기소개서→,"스포없는 중간 감상
뭔가..정신이 혼미함 게임 엘에스디같음",0,0,,,,Twitter Web App
58,LSD,엘에스디,2021-11-23 08:54:01+00:00,1.4630683065673564e+18,P_PURPLECAT,제너럴A,,아슬한 경계,"합성 성분인 엘에스디나 엑스터시 말고 천연의 풀을 태우는 대마합시돠~~~
(하지마라.)",0,0,,,,Twitter for Android
59,LSD,엘에스디,2021-11-28 13:44:45+00:00,1.4649534109065912e+18,lanadelreie,빵이오헤드,,,엘에스디는 한번 잘못 복용하면 몇년동안 부작용이 있다는 말을 주워들엇는데 라디오헤드도 비슷한듯 배꼽냄새같음,2,0,,,,Twitter for iPhone
60,LSD,엘에스디,2021-12-13 11:10:58+00:00,1.4703505280772628e+18,lil_megu,비전공단순소비자,,,엘에스디 트레이닝은 못 들어가고 종료인가 ㅡㅡ;;,0,0,,,,Twitter for iPhone
61,LSD,엘에스디,2021-12-15 01:08:30+00:00,1.4709236894286766e+18,ByT1u,구름,,사골 끓이는 중,엘에스디 특성 어제 어떤 분이 올려주셨는데 거기에 기분이 좋아질 수도 있고 나빠질 수도 있다고 써 있어서... 너무 도강재 같다고 생각함 종잡을 수 없는 사람 기준선이라는 게 없는 사람 곁에 있는 사람이 먼저 미쳐버리는  사람,6,0,,,,Twitter for Android
62,LSD,엘에스디,2021-12-15 15:23:25+00:00,1.4711388343775068e+18,BRQJxsRA,플로우 바이비트 모의투자 어렵지 않게,,,새학기책상 아담교정학 황동도색 남자군인가발 형풍 참숯도매 분수게임 엘에스디테크 편자환 주당순 눈향 보이스마루 다이쯔 팬더커스텀 기독교이미지 선릉 질문앱 부결된,0,0,,,,Twitter Web App
63,LSD,엘에스디,2021-12-20 00:37:31+00:00,1.4727278292932035e+18,RR_BBMM,🎼래빔무🖼,,,"어쩌면?
엘에스디하면?
의식너머에어쩌구를체험하게돼서?
사랑하게될지도?
ㅋㅋㅋ
마약줄사람",1,0,,,,Twitter for Android
64,LSD,엘에스디,2021-12-31 01:56:47+00:00,1.4767340455226368e+18,lil_megu,비전공단순소비자,,,일단 능력향상 코스는 벌써 2회차를 찍었고 다음주부터 엘에스디를 들어가야 하나 말아야 하나…..,0,0,,,,Twitter for iPhone
65,LSD,엘에스디,2022-01-08 08:52:02+00:00,1.4797376478958428e+18,Xxx__miro,그릭밀숭트,,1gw 59 2gw 52 3gw 47 ugw 45,@7777777EEE @manxxibal @asib55 엘에스디,1,0,,,,Twitter for iPhone
66,LSD,엘에스디,2022-01-13 14:00:57+00:00,1.4816273320497357e+18,03B826110,B,,,"@MKBISBJFUCKER ㅋㅋㅋㅋ젤 메이저한 쾌락느껴지는게 업계열 각성제고 마약성진통제로 분류되는게 다운계열 진정제고 엘에스디같이 환각보이는건 환각계로 따로구분하는걸로압니다
막 섞어서 효과 합치기도하는데 기본은 ㅇ
동인용최음제보단 역시 진짜 의 효력쪽이 재밋됴(ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,0,,,,Twitter for Android
67,LSD,엘에스디,2022-01-17 12:38:01+00:00,1.483056008851116e+18,sandykim123,☁️푸른하늘너머로,,"NOWAR🇺🇦, Remember140416","@Kunyeang 이 기회에 sd 연습도 하시는 거죠 그러기엔 또펠뭍이긴 한데(ㅋㅋㅋㅋㅋㅋㅋ) 엘에스디도 상관없어요 저는 오히려 좋아여서.,.,.,.,., 이게 너무 예뻐서 지금 홀린듯이 신청서 넣었거든요
https://t.co/d4Izz4Ub6w",0,0,,,,Twitter Web App
68,LSD,엘에스디,2022-01-17 18:03:23+00:00,1.483137892260393e+18,kittty_Er,밈૮₍ •̀ᴥ•́ ₎ა,,256895,"그래 니가 내 마약이다..
니가 내 코카인
니가 내 헤로인
니가 내 모르핀
니가 내 엘에스디 https://t.co/icnOZAiQpN",2,2,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FJUqCK4akAAzA2g.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FJUqCK4akAAzA2g.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",Twitter for iPhone
69,LSD,엘에스디,2022-01-26 15:00:45+00:00,1.4863534205337682e+18,2DNHL,투디,,길을 따라가 눈길을 따라가,"@solti_4 카페나 홈피식 소설커도 조코 
진쟈 엘에스디(?)를 강하게 들이마시려면 걍 틔터 단기커뮤 함 다녀와보심이...",1,0,,,,TweetDeck
70,LSD,엘에스디,2022-02-09 06:01:13+00:00,1.4912910751470797e+18,jabtangbab0,ㅈㅌㅂ,,,식ㅁ발 강재인규 사약이다 사약 파워캔디다 시가 백억 상당의 엘에스디 마약이다,3,0,,,,Twitter for iPhone
71,LSD,엘에스디,2022-02-10 12:04:16+00:00,1.4917448259512934e+18,Cheongon_plus,청온,,오오타 아카리의 마음속❤️,엘에스디 지금하나보다,0,0,,,,Twitter for iPhone
72,LSD,엘에스디,2022-02-10 12:04:44+00:00,1.491744943999955e+18,Cheongon_plus,청온,,오오타 아카리의 마음속❤️,아 엘에스디 햇구나,0,0,,,,Twitter for iPhone
73,LSD,엘에스디,2022-02-10 17:56:39+00:00,1.491833505860694e+18,solnu_illusion,🐺솔누🐑,,,"one탐할 재탕 때마다 생각하는 거: 엘에스디한 클ㄹ1프 씨는 건들지 말자,,,^^ 제발 아프지 않게 죽여주세요",0,0,,,,Twitter for Android
74,LSD,엘에스디,2022-02-11 12:56:30+00:00,1.492120357712515e+18,T04D0,神経 腐敗,,Que Club,"저를 진짜 미친 마약사범으로 생각하셔서 신고하기 전에 사족을 달겠습니다
제가 말하는 소프트 드럭은 대마같은.... 그런 정말 심하지 않은 진짜 개존나소프트 드럭이고요 그런것들은 보통 담배나 알콜보다 독성이나 의존성 면에서 낮습니다 그리고 아무리 소.드 여도 엘에스디 같은거는 저도 반대함 https://t.co/e8n96p7XSx",0,0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FLUS76oUYAI4Ppn?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FLUS76oUYAI4Ppn?format=png&name=orig', altText=None)]",Twitter Web App
75,LSD,엘에스디,2022-02-13 13:04:00+00:00,1.492847020343984e+18,silver_tray_ooo,카니친 ᵔᴥᵔ,,비팔 🔕,엘에스디봇 돌아와줘 ...,1,0,,,,Twitter for Android
